chr1	97469	126744	0.882086
chr1	129288	147260	0.957074
chr1	154783	164706	0.863659
chr1	191899	193326	0.972891
chr1	204553	220406	0.934157
chr1	299021	605581	0.897694
chr1	649232	662746	0.916618
chr1	676715	677771	0.719319
chr1	744595	751791	0.77356
chr1	798155	825214	0.946471
chr1	843325	895774	0.904083
chr1	942358	959624	0.975199
chr1	971226	974637	1.03855
chr1	1001998	1002405	0.548223
chr1	1005776	1006366	0.731165
chr1	1006758	1078913	0.963783
chr1	1108820	1128866	0.77841
chr1	1156723	1175290	0.930094
chr1	1184117	1197303	1.06776
chr1	1198790	1206167	1.89375
chr1	1213183	1249243	1.1743
chr1	1266871	1276366	0.805429
chr1	1278771	1289167	1.04464
chr1	1292555	1316357	1.20798
chr1	1343593	1351359	1.11417
chr1	1359117	1374626	1.03042
chr1	1408721	1428639	0.886346
chr1	1428823	1443922	0.976081
chr1	1448441	1454925	1.02231
chr1	1457522	1468166	1.09882
chr1	1468171	1484130	0.991212
chr1	1488972	1503837	1.01575
chr1	1516177	1538989	0.698807
chr1	1602493	1671848	1.21686
chr1	1724411	1733439	0.877386
chr1	1734690	1789461	0.919378
chr1	1814421	2083238	0.670771
chr1	2121443	2178402	0.641984
chr1	2310143	2444520	1.15387
chr1	2562643	2940339	0.81795
chr1	3248853	3293786	0.642592
chr1	3305023	3384445	1.00289
chr1	3658632	3673431	1.11042
chr1	3704541	3721925	1.28549
chr1	3807827	3846691	1.3634
chr1	4063913	4081694	0.895263
chr1	4082850	4154745	1.10332
chr1	4204364	4225561	1.17683
chr1	4282415	4309135	1.35007
chr1	4312621	4324932	1.09365
chr1	4325034	4458193	1.03846
chr1	5751033	6050858	0.953788
chr1	6116919	6178970	0.897368
chr1	6254826	6262252	0.86246
chr1	6296314	6304899	1.28032
chr1	6312663	6369441	1.02446
chr1	6379760	6417986	1.04602
chr1	6433663	6475859	1.09397
chr1	6580716	6703110	0.803816
chr1	6724541	6763830	0.756969
chr1	6793917	6828248	1.05543
chr1	6835876	6871220	1.02737
chr1	6937675	6963216	1.1078
chr1	6963249	7075266	0.920986
chr1	7460336	7470775	0.776261
chr1	7596094	7609765	1.17064
chr1	7610627	7615705	0.77538
chr1	7621276	7632507	0.679111
chr1	7634381	7638661	0.660005
chr1	7659359	7688475	0.992718
chr1	7720222	7721335	0.999469
chr1	7787005	7820114	0.934448
chr1	7828338	7840446	1.10299
chr1	7840490	7872358	0.949773
chr1	8587213	8665762	1.82715
chr1	9063678	9239078	1.0208
chr1	9499815	9530626	1.20364
chr1	9626272	9678771	0.922557
chr1	9778530	9975967	1.16664
chr1	10221431	10551530	0.950548
chr1	10642246	10693330	0.896993
chr1	11089164	11205705	1.86901
chr1	11427868	11439853	1.19788
chr1	11460027	11460383	1.06986
chr1	11768487	11769449	0.8183
