chr1	97469	126744	0.953506128244731
chr1	129288	147260	0.953914228461558
chr1	154783	164706	0.954322328678385
chr1	191899	193326	0.954730428895212
chr1	204553	220406	0.955138529112039
chr1	299021	605581	0.955546629328866
chr1	612284	619743	0.955954729545693
chr1	649232	662746	0.95636282976252
chr1	676715	677771	0.956770929979347
chr1	744595	751791	0.957179030196174
chr1	798155	825214	0.957587130413001
chr1	843325	895774	0.957995230629828
chr1	942358	959624	0.958403330846655
chr1	971226	974637	0.958811431063482
chr1	1001998	1002405	0.959219531280309
chr1	1005776	1006366	0.959627631497136
chr1	1006758	1078913	0.960022611620256
chr1	1108820	1128866	0.960417591743377
chr1	1156723	1175290	0.960812571866498
chr1	1184117	1197303	0.961207551989618
chr1	1198790	1206167	0.961602532112739
chr1	1213183	1249243	0.96199751223586
chr1	1266871	1276366	0.962392492358981
chr1	1278771	1289167	0.962787472482101
chr1	1292555	1316357	0.963182452605222
chr1	1343593	1351359	0.963577432728343
chr1	1359117	1374626	0.963972412851463
chr1	1408721	1428639	0.964367392974584
chr1	1428823	1443922	0.964762373097705
chr1	1448441	1454925	0.965157353220825
chr1	1457522	1468166	0.965552333343946
chr1	1468171	1484130	0.965937200471042
chr1	1488972	1503837	0.966322067598139
chr1	1516177	1538989	0.966706934725235
chr1	1602493	1671848	0.967091801852332
chr1	1724411	1733439	0.967476668979428
chr1	1734690	1789461	0.967861536106524
chr1	1814421	2083238	0.968246403233621
chr1	2121443	2178402	0.968631270360717
chr1	2310143	2444520	0.969016137487813
chr1	2562643	2940339	0.96940100461491
chr1	3248853	3293786	0.969785871742006
chr1	3305023	3384445	0.970170738869102
chr1	3658632	3673431	0.970555605996199
chr1	3704541	3721925	0.970940473123295
chr1	3807827	3846691	0.971325340250392
chr1	4063913	4081694	0.97170249119425
chr1	4082850	4154745	0.972079642138109
chr1	4282415	4309135	0.972456793081968
chr1	4312621	4324932	0.972833944025827
chr1	4325034	4458193	0.973211094969685
chr1	5751033	6050858	0.973588245913544
chr1	6116919	6178970	0.973965396857403
chr1	6254826	6262252	0.974342547801262
chr1	6296314	6304899	0.974719698745121
chr1	6312663	6369441	0.975096849688979
chr1	6379760	6417986	0.975474000632838
chr1	6433663	6475859	0.975851151576697
chr1	6580716	6703110	0.976228302520556
chr1	6724541	6763830	0.976605453464415
chr1	6763865	6764137	0.976982604408273
chr1	6793917	6828248	0.977352746603831
chr1	6835876	6871220	0.977722888799389
chr1	6937675	6963216	0.978093030994946
chr1	6963249	7075266	0.978463173190504
chr1	7460336	7470775	0.978833315386061
chr1	7596094	7609765	0.979203457581619
chr1	7610627	7615705	0.979573599777176
chr1	7621276	7632507	0.979943741972734
chr1	7634381	7638661	0.980313884168292
chr1	7659359	7688475	0.980684026363849
chr1	7720222	7721335	0.981054168559407
chr1	7787005	7820114	0.981424310754964
chr1	7828338	7840446	0.981794452950522
chr1	7840490	7872358	0.982164595146079
chr1	8587213	8665762	0.982534737341637
chr1	9063678	9239078	0.982897997785042
chr1	9499815	9530626	0.983261258228448
chr1	9626272	9678771	0.983624518671853
chr1	9778530	9975967	0.983987779115258
chr1	10221431	10551530	0.984351039558664
chr1	10642246	10693330	0.984714300002069
chr1	11089164	11205705	0.985077560445474
chr1	11427868	11439853	0.98544082088888
chr1	11460027	11460383	0.985804081332285
chr1	11768487	11769449	0.98616734177569
chr1	11995996	12369489	0.986530602219096
chr1	12403293	12482315	0.986893862662501
chr1	12522334	12522807	0.987257123105906
chr1	12547802	12588004	0.987620383549312
chr1	12617220	12617618	0.987983643992717
chr1	12627208	12638635	0.988339516957414
chr1	12693330	12738053	0.988695389922112
chr1	12815792	12850551	0.989051262886809
chr1	12907355	12911714	0.989407135851506
chr1	12928943	12929410	0.989763008816203
chr1	12948854	12973907	0.9901188817809
chr1	13058791	13074074	0.990474754745598
chr1	13078086	13081525	0.990830627710295
chr1	13081563	13087431	0.991186500674992
chr1	13125881	13141701	0.991542373639689
chr1	13154279	13179324	0.991898246604387
chr1	13200206	13360476	0.992254119569084
chr1	13510993	13578745	0.992609992533781
chr1	13814304	13814645	0.992965865498478
chr1	13970939	14011163	0.993321738463175
chr1	14017055	14060791	0.993667678367234
chr1	14177225	14195376	0.994013618271293
chr1	14207174	14208041	0.994359558175352
chr1	14223721	14328055	0.994705498079411
chr1	14328336	14329319	0.99505143798347
chr1	14443168	14459408	0.995397377887529
chr1	14632376	14633728	0.995743317791588
chr1	14633824	14660651	0.996089257695647
chr1	14686531	14686875	0.996435197599706
chr1	14703761	14767146	0.996781137503765
chr1	14779013	14790822	0.997127077407824
chr1	14796483	14974400	0.997473017311883
chr1	14974702	14989612	0.997818957215942
chr1	14989723	15012819	0.998164897120001
chr1	15021880	15041697	0.99851083702406
chr1	15046739	15055278	0.998836232785698
chr1	15111084	15141539	0.999161628547337
